Variable1,Variable2,Correlation,AbsCorrelation,Flag
Net_Purchase_Financial_Investment,USD_KRW,0.1522401092642214,0.1522401092642214,Normal
RSI_14,Net_Purchase_Pension_Fund,-0.15214736088234426,0.15214736088234426,Normal
Transaction_Value,KR_GDP,0.14890457216147013,0.14890457216147013,Normal
Log_Return,TaiwanWeighted,0.14689298420201014,0.14689298420201014,Normal
High,Log_Return,0.1457639288178642,0.1457639288178642,Normal
USD_KRW,US_Spread_10Y_3Y,-0.14508124764253133,0.14508124764253133,Normal
Volume,Net_Purchase_Foreigner,-0.14479867402531768,0.14479867402531768,Normal
MACD_Signal,US_Interest_Rate_3Y,0.14429069885395274,0.14429069885395274,Normal
Open,Return,0.14204483420837188,0.14204483420837188,Normal
S&P500,KR_Interest_Rate_3Y,-0.14183340879705206,0.14183340879705206,Normal
Return,MACD,0.14071602359944269,0.14071602359944269,Normal
Volume,Net_Purchase_Pension_Fund,-0.13794587547341217,0.13794587547341217,Normal
MACD,US_Interest_Rate_3Y,0.13691003797775203,0.13691003797775203,Normal
Return,S&P500,0.1350191213902919,0.1350191213902919,Normal
Log_Return,MACD,0.13465930829843487,0.13465930829843487,Normal
Open,Log_Return,0.13396863090434627,0.13396863090434627,Normal
Net_Purchase_Investment_Trust,US_GDP,-0.13142341219446632,0.13142341219446632,Normal
Volatility_20,US_Interest_Rate_3Y,0.13103858137767208,0.13103858137767208,Normal
Low,US_Interest_Rate_3Y,-0.13007819924688482,0.13007819924688482,Normal
Log_Return,S&P500,0.12962723320197597,0.12962723320197597,Normal
Open,US_Interest_Rate_3Y,-0.12793126962929946,0.12793126962929946,Normal
Net_Purchase_Pension_Fund,US_Interest_Rate_10Y,0.12698596485053054,0.12698596485053054,Normal
Net_Purchase_Investment_Trust,US_CPI,-0.12599771109518437,0.12599771109518437,Normal
RSI_14,US_Interest_Rate_3Y,0.12541067427914698,0.12541067427914698,Normal
High,US_Interest_Rate_3Y,-0.12434820633957545,0.12434820633957545,Normal
Net_Purchase_Foreigner,US_Spread_10Y_3Y,-0.1220155447029004,0.1220155447029004,Normal
Log_Return,VIX,-0.12178662261390427,0.12178662261390427,Normal
Net_Purchase_Pension_Fund,US_Interest_Rate_3Y,0.11929442024021332,0.11929442024021332,Normal
Net_Purchase_Pension_Fund,KR_GDP,0.11907255440866732,0.11907255440866732,Normal
Return,VIX,-0.11802021758208399,0.11802021758208399,Normal
Net_Purchase_Foreigner,USD_KRW,-0.11713101952658897,0.11713101952658897,Normal
Net_Purchase_Pension_Fund,KR_CPI,0.11645286601676808,0.11645286601676808,Normal
ATR_14,Net_Purchase_Pension_Fund,-0.11595270039545098,0.11595270039545098,Normal
Net_Purchase_Investment_Trust,US_M2,-0.11580747736222506,0.11580747736222506,Normal
Return,ATR_14,0.1155529299370209,0.1155529299370209,Normal
ATR_14,RSI_14,0.11539798666030178,0.11539798666030178,Normal
Volume,VIX,0.11469884498090006,0.11469884498090006,Normal
US_CPI,US_Spread_10Y_3Y,-0.1144036459709673,0.1144036459709673,Normal
Net_Purchase_Pension_Fund,USD_KRW,0.11438228471115093,0.11438228471115093,Normal
Return,US_GDP,0.11366495360649041,0.11366495360649041,Normal
RSI_14,Dollar_Index,-0.113187200532444,0.113187200532444,Normal
Net_Purchase_Investment_Trust,VIX,0.11295024365441474,0.11295024365441474,Normal
Net_Purchase_Foreigner,KR_Spread_10Y_3Y,-0.11053700283150389,0.11053700283150389,Normal
Net_Purchase_Foreigner,US_GDP,-0.10971545687779583,0.10971545687779583,Normal
Dollar_Index,VIX,0.10968123278886698,0.10968123278886698,Normal
Net_Purchase_Foreigner,US_UNRATE,-0.1085146327369657,0.1085146327369657,Normal
Log_Return,US_GDP,0.1084764864155068,0.1084764864155068,Normal
Net_Purchase_Financial_Investment,US_Spread_10Y_3Y,0.10734305274395832,0.10734305274395832,Normal
Return,US_M2,0.10684228005864738,0.10684228005864738,Normal
Net_Purchase_Financial_Investment,Net_Purchase_Investment_Trust,0.10680533807119909,0.10680533807119909,Normal
Return,US_CPI,0.10631882920091137,0.10631882920091137,Normal
Net_Purchase_Pension_Fund,VIX,0.1053738917343825,0.1053738917343825,Normal
Log_Return,ATR_14,0.10512235656844879,0.10512235656844879,Normal
Net_Purchase_Financial_Investment,KR_GDP,0.10498836629665625,0.10498836629665625,Normal
Low,KR_Interest_Rate_3Y,-0.10450675588067092,0.10450675588067092,Normal
RSI_14,US_UNRATE,0.10298315277451318,0.10298315277451318,Normal
ATR_14,Net_Purchase_Investment_Trust,-0.10281613257367098,0.10281613257367098,Normal
ATR_14,KR_Interest_Rate_3Y,0.1019783661029408,0.1019783661029408,Normal
Log_Return,US_CPI,0.10129866517423505,0.10129866517423505,Normal
Open,KR_Interest_Rate_3Y,-0.10087919298849966,0.10087919298849966,Normal
Log_Return,US_M2,0.10014353946371546,0.10014353946371546,Normal
Return,MACD_Signal,0.0980816452387625,0.0980816452387625,Normal
RSI_14,KR_Spread_10Y_3Y,0.09785916161807864,0.09785916161807864,Normal
High,KR_CPI,0.09761451729611521,0.09761451729611521,Normal
Transaction_Value,US_Interest_Rate_3Y,-0.09743969490916195,0.09743969490916195,Normal
Net_Purchase_Foreigner,US_CPI,-0.0974229686151328,0.0974229686151328,Normal
High,KR_Interest_Rate_3Y,-0.09709584049590918,0.09709584049590918,Normal
Net_Purchase_Investment_Trust,KR_GDP,-0.0965327033678115,0.0965327033678115,Normal
Dollar_Index,US_M2,-0.0955797774237457,0.0955797774237457,Normal
Net_Purchase_Pension_Fund,KR_Spread_10Y_3Y,-0.09468146075377888,0.09468146075377888,Normal
Open,KR_CPI,0.09464407005601941,0.09464407005601941,Normal
Nikkei225,Dollar_Index,-0.09411523035955657,0.09411523035955657,Normal
Net_Purchase_Investment_Trust,USD_KRW,-0.09400585645273891,0.09400585645273891,Normal
Net_Purchase_Financial_Investment,KR_CPI,0.0930005776066948,0.0930005776066948,Normal
Low,KR_CPI,0.0929987865919612,0.0929987865919612,Normal
Volume,TaiwanWeighted,0.09268412201664065,0.09268412201664065,Normal
Return,Transaction_Value,0.09083916566282572,0.09083916566282572,Normal
Log_Return,MACD_Signal,0.0903274920558807,0.0903274920558807,Normal
RSI_14,Net_Purchase_Foreigner,0.08904512456861265,0.08904512456861265,Normal
Net_Purchase_Pension_Fund,US_CPI,0.08882520192376293,0.08882520192376293,Normal
RSI_14,US_Spread_10Y_3Y,0.08851373475640095,0.08851373475640095,Normal
Volatility_20,KR_Spread_10Y_3Y,0.08603419568390208,0.08603419568390208,Normal
Transaction_Value,Volume_ROC,0.08534524512930959,0.08534524512930959,Normal
Nikkei225,KR_Interest_Rate_3Y,0.08487582989794525,0.08487582989794525,Normal
Volume,S&P500,-0.08482858510733036,0.08482858510733036,Normal
Net_Purchase_Investment_Trust,KR_CPI,-0.08418756988695043,0.08418756988695043,Normal
Net_Purchase_Financial_Investment,US_UNRATE,0.08314601766541067,0.08314601766541067,Normal
Net_Purchase_Financial_Investment,Dollar_Index,-0.08285427692143969,0.08285427692143969,Normal
Volatility_20,US_UNRATE,0.0822728012396441,0.0822728012396441,Normal
Transaction_Value,KR_CPI,0.08210136772409225,0.08210136772409225,Normal
Net_Purchase_Financial_Investment,US_Interest_Rate_10Y,0.0815377245502329,0.0815377245502329,Normal
Transaction_Value,KR_Interest_Rate_3Y,-0.0796470273202899,0.0796470273202899,Normal
Log_Return,Transaction_Value,0.07924841713903617,0.07924841713903617,Normal
Net_Purchase_Financial_Investment,KR_Spread_10Y_3Y,0.07915877113222809,0.07915877113222809,Normal
Return,USD_KRW,0.07878998162166106,0.07878998162166106,Normal
Net_Purchase_Pension_Fund,US_GDP,0.07730260673220803,0.07730260673220803,Normal
S&P500,KR_Interest_Rate_10Y,-0.07709423150347675,0.07709423150347675,Normal
Net_Purchase_Investment_Trust,US_Interest_Rate_10Y,-0.0757810597859453,0.0757810597859453,Normal
Volume,Net_Purchase_Investment_Trust,-0.07376322164249627,0.07376322164249627,Normal
Log_Return,USD_KRW,0.07357385657976741,0.07357385657976741,Normal
Net_Purchase_Foreigner,Dollar_Index,0.07342458982669169,0.07342458982669169,Normal
Log_Return,Volume_ROC,-0.07154124077371378,0.07154124077371378,Normal
Transaction_Value,VIX,-0.07128521491120274,0.07128521491120274,Normal
Net_Purchase_Financial_Investment,VIX,-0.0711268069451419,0.0711268069451419,Normal
Return,KR_GDP,0.07105175220928965,0.07105175220928965,Normal
Return,Volume_ROC,-0.07072430544083234,0.07072430544083234,Normal
Return,Volatility_20,0.07019021791717193,0.07019021791717193,Normal
Return,KR_CPI,0.06821281277156793,0.06821281277156793,Normal
Log_Return,KR_GDP,0.06799480413641308,0.06799480413641308,Normal
MACD_Signal,KR_Interest_Rate_3Y,0.06719949830783524,0.06719949830783524,Normal
Low,VIX,-0.06699857660037688,0.06699857660037688,Normal
RSI_14,Volume,0.06578742992731555,0.06578742992731555,Normal
Log_Return,KR_CPI,0.06537942048875658,0.06537942048875658,Normal
Return,US_Interest_Rate_10Y,0.06458649790187865,0.06458649790187865,Normal
US_M2,US_Interest_Rate_3Y,0.0634426773094752,0.0634426773094752,Normal
MACD,KR_Interest_Rate_3Y,0.06322436576567743,0.06322436576567743,Normal
TaiwanWeighted,KR_Interest_Rate_3Y,-0.062609865588774,0.062609865588774,Normal
Log_Return,US_Interest_Rate_10Y,0.062109577507801515,0.062109577507801515,Normal
Open,VIX,-0.06130106557661765,0.06130106557661765,Normal
High,US_Interest_Rate_10Y,0.061226714457961774,0.061226714457961774,Normal
Net_Purchase_Financial_Investment,KR_Interest_Rate_10Y,0.061129723987313894,0.061129723987313894,Normal
Log_Return,Volatility_20,0.05949618930225093,0.05949618930225093,Normal
Open,US_Interest_Rate_10Y,0.05803612451345133,0.05803612451345133,Normal
High,VIX,-0.05780851721894977,0.05780851721894977,Normal
Low,US_Interest_Rate_10Y,0.056351392702072914,0.056351392702072914,Normal
Transaction_Value,US_Interest_Rate_10Y,0.05487996277518269,0.05487996277518269,Normal
US_M2,KR_Interest_Rate_10Y,0.05445620481351263,0.05445620481351263,Normal
Net_Purchase_Pension_Fund,Nikkei225,-0.05445115986153233,0.05445115986153233,Normal
Volume_ROC,Net_Purchase_Foreigner,0.05441889965503913,0.05441889965503913,Normal
Return,Dollar_Index,-0.052693648360784,0.052693648360784,Normal
Net_Purchase_Pension_Fund,TaiwanWeighted,-0.05220509067265761,0.05220509067265761,Normal
Net_Purchase_Pension_Fund,US_UNRATE,-0.05177447555412288,0.05177447555412288,Normal
Log_Return,Dollar_Index,-0.051676813968009556,0.051676813968009556,Normal
Return,US_Spread_10Y_3Y,0.05149501169037659,0.05149501169037659,Normal
Net_Purchase_Pension_Fund,US_Spread_10Y_3Y,-0.05036746980495068,0.05036746980495068,Normal
Net_Purchase_Pension_Fund,KR_Interest_Rate_10Y,-0.05034543604729642,0.05034543604729642,Normal
Log_Return,US_Spread_10Y_3Y,0.04904781380037922,0.04904781380037922,Normal
Net_Purchase_Investment_Trust,US_UNRATE,-0.046252042924554954,0.046252042924554954,Normal
Net_Purchase_Investment_Trust,US_Spread_10Y_3Y,-0.045716407937044214,0.045716407937044214,Normal
Return,KR_Spread_10Y_3Y,0.045367185420779624,0.045367185420779624,Normal
Net_Purchase_Investment_Trust,US_Interest_Rate_3Y,-0.044315448599470675,0.044315448599470675,Normal
Log_Return,KR_Spread_10Y_3Y,0.043779948885158085,0.043779948885158085,Normal
Net_Purchase_Foreigner,KR_Interest_Rate_10Y,-0.04268643788221529,0.04268643788221529,Normal
ATR_14,US_Interest_Rate_3Y,0.0422164865010571,0.0422164865010571,Normal
Net_Purchase_Foreigner,KR_GDP,-0.04085633772324008,0.04085633772324008,Normal
Volatility_20,Dollar_Index,-0.03965346534617071,0.03965346534617071,Normal
US_M2,US_UNRATE,0.03726368772483592,0.03726368772483592,Normal
Transaction_Value,KR_Interest_Rate_10Y,0.037110034451900475,0.037110034451900475,Normal
Return,US_UNRATE,0.03652701803238877,0.03652701803238877,Normal
Net_Purchase_Investment_Trust,Dollar_Index,0.03623294521414579,0.03623294521414579,Normal
Net_Purchase_Investment_Trust,KR_Spread_10Y_3Y,-0.035741951346363716,0.035741951346363716,Normal
Log_Return,US_UNRATE,0.03514455126815174,0.03514455126815174,Normal
High,KR_Interest_Rate_10Y,0.03378400317986762,0.03378400317986762,Normal
VIX,KR_Interest_Rate_10Y,0.033394738355844014,0.033394738355844014,Normal
Return,US_Interest_Rate_3Y,0.03332423291385649,0.03332423291385649,Normal
Net_Purchase_Investment_Trust,KR_Interest_Rate_10Y,-0.03275400098625708,0.03275400098625708,Normal
Log_Return,US_Interest_Rate_3Y,0.03221376422089886,0.03221376422089886,Normal
Volume,US_M2,-0.032032825329047505,0.032032825329047505,Normal
Log_Return,Volume,-0.03185688911630209,0.03185688911630209,Normal
Volume_ROC,Net_Purchase_Financial_Investment,-0.030562761472037587,0.030562761472037587,Normal
Open,KR_Interest_Rate_10Y,0.030107171027511072,0.030107171027511072,Normal
US_GDP,US_UNRATE,-0.029933754775254222,0.029933754775254222,Normal
Net_Purchase_Foreigner,US_Interest_Rate_3Y,0.02987594194409635,0.02987594194409635,Normal
Net_Purchase_Foreigner,Net_Purchase_Financial_Investment,0.028070725544506157,0.028070725544506157,Normal
Return,Net_Purchase_Pension_Fund,0.028050536211760364,0.028050536211760364,Normal
Log_Return,Net_Purchase_Pension_Fund,0.027611545612863733,0.027611545612863733,Normal
Volatility_20,RSI_14,0.027491529845643962,0.027491529845643962,Normal
TaiwanWeighted,KR_Interest_Rate_10Y,0.027379759937784815,0.027379759937784815,Normal
Net_Purchase_Financial_Investment,US_Interest_Rate_3Y,0.027055843959752832,0.027055843959752832,Normal
Return,Volume,-0.02669914202391557,0.02669914202391557,Normal
Low,KR_Interest_Rate_10Y,0.02655975147641128,0.02655975147641128,Normal
Net_Purchase_Financial_Investment,KR_Interest_Rate_3Y,0.026133100852761656,0.026133100852761656,Normal
Volume_ROC,Net_Purchase_Investment_Trust,-0.025384987493393213,0.025384987493393213,Normal
Volatility_20,Net_Purchase_Investment_Trust,-0.023314245787871165,0.023314245787871165,Normal
RSI_14,KR_Interest_Rate_3Y,-0.022366956442294805,0.022366956442294805,Normal
VIX,KR_Interest_Rate_3Y,0.022173274151273122,0.022173274151273122,Normal
Net_Purchase_Foreigner,KR_CPI,-0.021022893311923363,0.021022893311923363,Normal
US_M2,KR_Interest_Rate_3Y,-0.01929893777403589,0.01929893777403589,Normal
Net_Purchase_Pension_Fund,S&P500,0.01898498508959688,0.01898498508959688,Normal
Net_Purchase_Pension_Fund,US_M2,-0.01869740230973216,0.01869740230973216,Normal
Net_Purchase_Foreigner,US_Interest_Rate_10Y,-0.01677688144796989,0.01677688144796989,Normal
Volume_ROC,Net_Purchase_Pension_Fund,0.016227744420410087,0.016227744420410087,Normal
Net_Purchase_Investment_Trust,KR_Interest_Rate_3Y,-0.015886107138184224,0.015886107138184224,Normal
VIX,KR_Spread_10Y_3Y,0.015272173632840533,0.015272173632840533,Normal
Return,KR_Interest_Rate_10Y,0.015163760574670553,0.015163760574670553,Normal
Volume_ROC,KR_Interest_Rate_10Y,0.015042178808226937,0.015042178808226937,Normal
US_GDP,US_Spread_10Y_3Y,0.013475800185497893,0.013475800185497893,Normal
USD_KRW,VIX,-0.01324203234493277,0.01324203234493277,Normal
Net_Purchase_Pension_Fund,KR_Interest_Rate_3Y,-0.013197890424927479,0.013197890424927479,Normal
Log_Return,KR_Interest_Rate_10Y,0.01257864069659596,0.01257864069659596,Normal
Volume_ROC,USD_KRW,0.012397451733601421,0.012397451733601421,Normal
RSI_14,Volume_ROC,0.012333610462762226,0.012333610462762226,Normal
Volume_ROC,KR_Interest_Rate_3Y,0.012256917157660006,0.012256917157660006,Normal
Volume_ROC,US_Interest_Rate_10Y,0.011841257621268288,0.011841257621268288,Normal
Volume_ROC,Dollar_Index,0.011316824835576118,0.011316824835576118,Normal
Volume_ROC,US_Interest_Rate_3Y,0.011291975704415572,0.011291975704415572,Normal
Volume_ROC,KR_CPI,0.011128769363414037,0.011128769363414037,Normal
Volume_ROC,US_GDP,0.011119103369712549,0.011119103369712549,Normal
Volume_ROC,US_CPI,0.011012808537680689,0.011012808537680689,Normal
Volume_ROC,US_M2,0.01070363998949649,0.01070363998949649,Normal
Volatility_20,Volume_ROC,-0.01016686693473396,0.01016686693473396,Normal
MACD,Volume_ROC,0.010068711072846773,0.010068711072846773,Normal
Volume,Net_Purchase_Financial_Investment,0.008970201552271642,0.008970201552271642,Normal
Volume_ROC,KR_GDP,0.008699320019295555,0.008699320019295555,Normal
RSI_14,KR_Interest_Rate_10Y,0.006632982204233145,0.006632982204233145,Normal
Volume_ROC,Nikkei225,0.0065332137454398795,0.0065332137454398795,Normal
Volume_ROC,S&P500,0.006095744110332872,0.006095744110332872,Normal
MACD_Signal,Volume_ROC,0.006039258657361962,0.006039258657361962,Normal
Volatility_20,Net_Purchase_Pension_Fund,-0.005947862150030765,0.005947862150030765,Normal
Volume_ROC,US_UNRATE,-0.005643543071106007,0.005643543071106007,Normal
Volume_ROC,US_Spread_10Y_3Y,-0.005170200742688009,0.005170200742688009,Normal
ATR_14,Volume_ROC,-0.005004940145026833,0.005004940145026833,Normal
Open,Volume_ROC,0.004755792718915758,0.004755792718915758,Normal
Net_Purchase_Foreigner,Net_Purchase_Pension_Fund,0.004258182128122256,0.004258182128122256,Normal
Volume_ROC,TaiwanWeighted,0.004159861504816273,0.004159861504816273,Normal
Volume,Nikkei225,-0.0040158134792358455,0.0040158134792358455,Normal
High,Volume_ROC,0.0039536756339384835,0.0039536756339384835,Normal
Net_Purchase_Foreigner,KR_Interest_Rate_3Y,-0.0026473374467672287,0.0026473374467672287,Normal
Log_Return,KR_Interest_Rate_3Y,-0.002383957287420667,0.002383957287420667,Normal
Low,Volume_ROC,0.0015334382186685826,0.0015334382186685826,Normal
Net_Purchase_Financial_Investment,Net_Purchase_Pension_Fund,-0.00134676394253537,0.00134676394253537,Normal
Volume_ROC,VIX,-0.0013313178931537795,0.0013313178931537795,Normal
VIX,US_Spread_10Y_3Y,-0.0013225567631679313,0.0013225567631679313,Normal
Volume_ROC,KR_Spread_10Y_3Y,-0.0011588887137031596,0.0011588887137031596,Normal
Return,KR_Interest_Rate_3Y,-0.0007818424229960972,0.0007818424229960972,Normal
