Variable1,Variable2,Correlation,AbsCorrelation,Flag
Volume_ROC,USD_KRW,0.012397451733601421,0.012397451733601421,Normal
RSI_14,Volume_ROC,0.012333610462762226,0.012333610462762226,Normal
Volume_ROC,KR_Interest_Rate_3Y,0.012256917157660006,0.012256917157660006,Normal
Volume_ROC,Dollar_Index,0.011316824835576118,0.011316824835576118,Normal
Volume_ROC,US_Interest_Rate_3Y,0.011291975704415572,0.011291975704415572,Normal
Volume_ROC,US_GDP,0.011119103369712549,0.011119103369712549,Normal
Volume_ROC,US_M2,0.01070363998949649,0.01070363998949649,Normal
Volatility_20,Volume_ROC,-0.01016686693473396,0.01016686693473396,Normal
MACD,Volume_ROC,0.010068711072846773,0.010068711072846773,Normal
Volume,Net_Purchase_Financial_Investment,0.008970201552271642,0.008970201552271642,Normal
Volume_ROC,KR_GDP,0.008699320019295555,0.008699320019295555,Normal
RSI_14,KR_Interest_Rate_10Y,0.006632982204233145,0.006632982204233145,Normal
Volume_ROC,S&P500,0.006095744110332872,0.006095744110332872,Normal
MACD_Signal,Volume_ROC,0.006039258657361962,0.006039258657361962,Normal
Volatility_20,Net_Purchase_Pension_Fund,-0.005947862150030765,0.005947862150030765,Normal
Volume_ROC,US_UNRATE,-0.005643543071106007,0.005643543071106007,Normal
Volume_ROC,US_Spread_10Y_3Y,-0.005170200742688009,0.005170200742688009,Normal
ATR_14,Volume_ROC,-0.005004940145026833,0.005004940145026833,Normal
Open,Volume_ROC,0.004755792718915758,0.004755792718915758,Normal
Net_Purchase_Foreigner,Net_Purchase_Pension_Fund,0.004258182128122256,0.004258182128122256,Normal
Net_Purchase_Foreigner,KR_Interest_Rate_3Y,-0.0026473374467672287,0.0026473374467672287,Normal
Log_Return,KR_Interest_Rate_3Y,-0.002383957287420667,0.002383957287420667,Normal
Net_Purchase_Financial_Investment,Net_Purchase_Pension_Fund,-0.00134676394253537,0.00134676394253537,Normal
Volume_ROC,VIX,-0.0013313178931537795,0.0013313178931537795,Normal
VIX,US_Spread_10Y_3Y,-0.0013225567631679313,0.0013225567631679313,Normal
Volume_ROC,KR_Spread_10Y_3Y,-0.0011588887137031596,0.0011588887137031596,Normal
Return,KR_Interest_Rate_3Y,-0.0007818424229960972,0.0007818424229960972,Normal
