Target,Open,Return,Volatility_20,RSI_14,MACD_Signal
0,2449.919922,-0.010361234,0.009932992,64.63554976,17.48560161
1,2446.030029,0.010193466,0.009792777,67.6221162,19.99120325
1,2481.939941,0.007788323,0.009629454,68.83330292,22.37226487
1,2466.540039,0.004666092,0.009252871,69.45924119,24.6832523
0,2461.820068,-0.017017401,0.010472228,58.20522502,26.0994794
1,2440.139893,0.005545105,0.01033732,58.17228771,27.03686512
1,2469.419922,0.013023535,0.009189109,65.858434,28.07278396
0,2470.659912,-0.000853535,0.009211308,67.70190272,29.01835198
0,2470.649902,-0.004751136,0.009357495,63.9886117,29.60347974
0,2461.959961,-0.006895503,0.00958083,58.92979412,29.59284067
1,2471.330078,0.005275795,0.009475816,56.15267789,29.34834535
0,2473.090088,-0.015306367,0.010151146,43.18355939,28.30108
1,2444.060059,0.019597216,0.010734897,48.71042996,27.50016179
0,2447.659912,-0.009804167,0.01096417,50.11496258,26.44574224
1,2453.25,0.001595194,0.010935913,55.00067465,25.28981643
1,2457.51001,0.001564015,0.010879932,51.63874351,24.13448587
0,2430.870117,-0.016787597,0.011188361,41.51419339,22.3264866
1,2430.01001,0.008855662,0.010716343,43.37070235,20.4948855
0,2442.48999,-0.006346621,0.010664552,47.44069838,18.45082075
0,2405.419922,-0.00865247,0.010418613,41.60593575,16.00412046
1,2417.580078,0.004249578,0.010234247,36.91842235,13.55973733
1,2414.610107,0.006216714,0.010059914,40.53275843,11.453356
1,2438.72998,0.001738151,0.00989,43.1745998,9.710470291
1,2452.459961,0.012561336,0.01026307,51.71391573,8.75205761
1,2457.040039,0.000296424,0.009470422,49.58696393,8.327277702
0,2435.580078,-0.012763182,0.009842163,50.74015226,7.738646795
0,2440.790039,-0.005271505,0.009374141,38.05959733,6.856003511
0,2389.820068,-0.010127775,0.009579587,38.02256508,5.428839175
1,2400.449951,0.006685908,0.009732046,41.04082367,3.978250838
0,2390.360107,-0.025566301,0.011141217,32.04249352,1.59668311
1,2380.090088,0.013090844,0.011540177,43.5817884,-0.756599623
0,2357.97998,-0.000760618,0.011084019,38.92147588,-2.995944883
1,2403.699951,0.007477167,0.01021109,44.98597435,-4.755987815
0,2391.870117,-0.00688319,0.010107088,45.72170829,-6.375597281
1,2396.540039,0.003845892,0.010155491,45.51085336,-7.661766648
1,2411.25,0.011978924,0.010568252,48.0993878,-8.19760272
1,2398.27002,0.003111355,0.00989295,48.69041712,-8.096393495
0,2421.27002,-0.003926623,0.009713625,41.13333249,-7.734635205
0,2423.939941,-0.002376847,0.009627349,40.11395061,-7.302483171
1,2418.689941,0.010675642,0.009709285,50.56519842,-6.421872878
1,2432.629883,0.003687968,0.009699252,54.69887868,-5.148433592
1,2452.969971,0.003780807,0.009641123,61.76336177,-3.536379526
1,2459.939941,0.009661089,0.009852136,62.90911616,-1.410411916
0,2485.810059,-0.001824899,0.009480204,80.9151376,0.857320355
1,2475.870117,0.00330453,0.009505604,78.47977616,3.223422021
1,2482.610107,0.005926181,0.009049801,80.89443598,5.754327065
0,2488.0,-0.01441962,0.009620646,65.27110823,7.668698598
1,2478.639893,0.012678738,0.009597878,74.96519793,9.576263435
1,2491.679932,0.008701445,0.009659671,76.29755164,11.70347287
1,2523.330078,0.014243188,0.007458182,76.9986092,14.40101433
1,2546.360107,0.001091027,0.007176889,76.5398747,17.32614631
1,2534.709961,0.004320492,0.00710888,80.66727843,20.37691554
1,2580.100098,0.003837386,0.007054855,83.35183264,23.45689544
1,2570.300049,0.001718817,0.006633645,81.75428871,26.41078066
0,2582.22998,-0.001871115,0.006761394,79.1929375,28.99369164
1,2570.060059,0.001551867,0.006489746,78.67902532,31.20625816
0,2566.060059,-0.004648388,0.006721816,71.47342931,32.80861429
0,2556.699951,-0.007299805,0.006939437,66.75655514,33.57121635
0,2538.360107,-0.008214079,0.007277378,59.43798821,33.35753864
0,2531.350098,-0.013663555,0.007833854,48.74965726,31.9170125
0,2489.48999,-0.00168337,0.007832628,55.9330972,29.64344289
1,2484.310059,0.004418805,0.007846472,51.38083056,27.07453782
1,2511.790039,0.002291829,0.007582932,47.06273391,24.4847389
1,2504.01001,0.009138353,0.007797235,42.95905244,22.32651576
0,2510.189941,-0.009107147,0.008098555,36.82574769,20.13425506
0,2494.820068,-0.000183881,0.00799513,32.78127401,17.98235375
1,2518.530029,0.004906163,0.007269983,33.69876222,16.12333074
0,2512.340088,-0.001253338,0.006757144,31.44964835,14.45832803
0,2505.959961,-0.005398297,0.006581132,29.97524765,12.75307912
0,2505.570068,-0.002207085,0.005639354,27.60727819,10.9950208
0,2487.350098,-0.006254548,0.005726608,27.0864247,9.022391957
1,2469.800049,0.00158768,0.005612438,31.57958049,7.060822741
1,2494.399902,0.000358922,0.005486875,36.18419103,5.207118856
1,2479.649902,0.005813922,0.005696606,52.06589841,3.736390445
1,2511.090088,0.008313755,0.006108668,59.98688769,2.905180097
1,2530.830078,0.008901223,0.006482632,62.76297897,2.868980763
1,2540.030029,0.007601117,0.006666728,65.6013143,3.634198879
1,2565.800049,0.004094502,0.006503656,63.02829046,5.020375122
0,2557.110107,-3.9e-05,0.006176444,73.13482867,6.710050789
0,2570.639893,-0.004969916,0.005337878,67.3330856,8.282506359
1,2561.939941,0.001612766,0.005291487,65.52075439,9.745916479
1,2582.409912,0.01043843,0.00562455,72.13415525,11.46819356
0,2586.030029,-0.003248825,0.005732931,74.38145297,13.10228496
0,2572.560059,-0.003084915,0.005525589,73.2994618,14.43873802
1,2586.27002,0.012529411,0.005573151,84.15593909,15.99924488
1,2617.429932,0.005400946,0.005599539,84.98037261,17.80607087
1,2623.459961,7.27e-05,0.005582915,84.92613941,19.63501878
0,2609.209961,-0.001816027,0.005601577,81.55445375,21.26142016
1,2624.149902,0.011609175,0.005707684,82.4658553,23.11072696
0,2647.48999,-0.00447145,0.005834181,75.00273341,24.76171012
1,2644.429932,0.003270715,0.005438164,73.4527911,26.2826093
0,2640.810059,-0.007153234,0.005906368,64.24978767,27.28128513
0,2629.23999,-0.004024329,0.006078704,60.74252035,27.6699495
1,2623.570068,0.006612894,0.006103764,68.16189585,27.86804434
0,2618.060059,-0.006203862,0.006248461,62.19037621,27.61289447
0,2602.830078,-0.001758991,0.00606873,55.21823402,26.95086743
0,2599.189941,-0.00855309,0.006263239,51.37971848,25.65163087
1,2575.649902,0.004286355,0.006269144,56.04814195,24.13926309
0,2599.040039,-0.009098914,0.006630752,41.95157152,22.14104945
1,2568.649902,0.004707931,0.006597148,41.36279706,20.08564888
0,2581.02002,-0.000313709,0.006594668,41.13125053,18.04344886
0,2590.52002,-0.006663058,0.00633948,38.63717437,15.80103835
0,2564.02002,-0.005526081,0.006413607,25.91178752,13.28860406
1,2558.429932,0.005592117,0.00652328,33.02191957,10.93585277
1,2580.889893,0.014893046,0.006775286,41.98082806,9.390895976
0,2604.719971,-0.003519699,0.006696475,43.90807808,8.26569352
0,2593.469971,-0.005518067,0.006791236,43.13915168,7.215422107
0,2574.75,-0.008805724,0.007029451,34.2574794,5.888403414
0,2547.409912,-0.011571487,0.006748358,32.31207216,3.972135666
0,2528.080078,-0.002378591,0.006727542,32.11720838,1.682052453
1,2538.840088,0.016578744,0.007835704,46.05037752,-0.059379179
1,2557.610107,0.004772694,0.007831197,46.29470405,-1.170380371
1,2589.889893,0.006412352,0.007954458,54.24244088,-1.561924363
1,2607.469971,0.014305974,0.008468808,58.41242658,-0.887009904
0,2617.669922,-0.003538427,0.008385187,56.65689205,0.274604746
0,2624.590088,-0.004345125,0.008436715,57.8487346,1.498194625
1,2622.23999,0.000237716,0.008188057,61.0633929,2.702961797
0,2595.379883,-0.00307104,0.008174284,56.99769707,3.698819751
1,2581.060059,0.003665072,0.007907306,51.59722193,4.655148627
1,2608.469971,0.00719224,0.007990769,57.40475161,5.825423778
1,2643.350098,0.003016869,0.007999024,62.41357922,7.181688659
0,2638.76001,-0.016726919,0.008801503,57.13326979,7.863474727
1,2599.820068,0.004416806,0.00872009,66.425265,8.251525023
1,2593.669922,0.001732081,0.008657049,68.78649813,8.488272868
1,2628.870117,0.00930101,0.008268502,66.24940711,8.98548435
1,2644.340088,0.013101212,0.008654999,69.40701445,10.14967266
0,2651.530029,-0.018972167,0.009702063,54.63936679,10.84045229
0,2624.76001,-0.004234743,0.009516068,45.34402791,10.99681296
0,2606.169922,-0.000994033,0.009061668,46.61541459,10.74363008
0,2591.580078,-0.008487048,0.009300465,44.61860989,9.870104162
0,2598.290039,-0.002607802,0.008604172,43.3122464,8.523682035
1,2580.600098,0.012098049,0.008952085,50.87552125,7.428834901
0,2592.399902,-0.001366562,0.008854877,48.49982625,6.47533332
0,2611.25,-0.003959182,0.008254039,42.96340888,5.481318665
0,2586.51001,-0.007868717,0.008389112,38.17306168,4.176217229
0,2550.129883,-0.017593353,0.009175045,38.01808122,2.013407938
0,2512.919922,-0.002292407,0.009165861,34.60920172,-0.670579743
0,2495.179932,-0.006091671,0.009214406,31.69606078,-3.783906329
1,2511.699951,0.001716929,0.009163091,26.52483491,-6.925899443
1,2528.389893,0.002766239,0.008983052,17.95081001,-9.794643473
0,2510.0,-0.004070369,0.008906406,21.65231611,-12.48278506
1,2531.780029,0.012843716,0.00886313,34.38640028,-14.3749489
0,2505.389893,-0.007305901,0.008870336,32.03023069,-15.93205103
1,2519.139893,0.009634248,0.00919611,42.06247526,-16.77399076
1,2550.76001,0.003440263,0.008934005,45.39622591,-16.94571222
1,2575.419922,0.003549957,0.008353305,39.78591983,-16.50518128
0,2564.449951,-0.001932654,0.007318091,39.53025316,-15.74535068
1,2551.929932,0.002910468,0.007334341,43.54587976,-14.67063407
1,2566.929932,0.008128879,0.007598973,53.19803711,-13.08896265
0,2578.909912,-0.000917033,0.007354906,66.53023992,-11.28043705
0,2577.409912,-0.0072961,0.007517566,61.8134335,-9.699397851
0,2554.870117,-0.00588298,0.007035522,61.90424324,-8.562310356
0,2546.070068,-0.000227637,0.007037887,60.79516491,-7.752830765
1,2549.879883,0.003611109,0.007076055,61.28108828,-7.026673601
0,2566.419922,-0.007939288,0.007079898,58.07694748,-6.698663997
0,2536.219971,-0.000741205,0.005832022,49.08082089,-6.652129093
1,2544.889893,0.015066849,0.006663143,64.78679505,-6.159996755
1,2574.97998,0.011034338,0.006791877,65.56735372,-4.94738304
0,2588.689941,-0.01021038,0.007316482,55.53810858,-3.759226907
0,2579.360107,-0.00602396,0.007486563,49.52172261,-2.887570528
1,2556.550049,0.000207107,0.007398686,50.84341239,-2.244946067
0,2544.810059,-0.017490065,0.007971786,39.97285767,-2.488724639
0,2491.449951,-0.002719749,0.007827642,33.31730887,-3.378761483
0,2504.100098,-0.004931911,0.007538515,31.92354674,-4.81685651
0,2493.639893,-0.013138298,0.007938864,30.16324278,-7.035243803
1,2447.98999,0.000852669,0.00786638,32.66950265,-9.576871068
0,2435.780029,-0.024088616,0.009334248,26.2407807,-13.1134102
0,2423.350098,-0.000868709,0.009245514,23.72648568,-17.09160372
1,2408.810059,0.00213425,0.008952717,26.88316435,-21.01727466
0,2436.580078,-0.002553172,0.0089351,26.47438567,-24.7544508
1,2436.52002,0.019770413,0.010270767,28.83393041,-27.36331793
1,2465.189941,0.012138375,0.010711752,29.16352549,-28.591371
0,2460.850098,-0.009545114,0.010863146,29.45558439,-29.20205815
0,2442.429932,-0.008106147,0.010871352,29.01321244,-29.6448727
1,2454.139893,0.009822485,0.011115583,34.26366149,-29.50990014
1,2452.050049,0.000987808,0.011128746,40.44450107,-28.91382623
0,2431.919922,-0.019004323,0.011099638,35.29732844,-28.74075709
0,2391.540039,-0.016888835,0.010990127,32.36669131,-29.42732667
0,2370.070068,-0.007570518,0.010933251,33.82987143,-30.83649929
1,2371.550049,0.011238763,0.011463598,38.4147644,-32.1317994
0,2389.22998,-0.00853367,0.011479945,43.20679562,-33.539104
0,2325.820068,-0.027120286,0.012279776,36.06250928,-35.88891124
1,2311.590088,0.00162238,0.012350847,35.82290592,-38.56497235
1,2292.340088,0.003361107,0.012465912,37.73424052,-41.09385512
0,2318.389893,-0.014091908,0.012505968,26.11254686,-43.82373665
1,2292.889893,0.010346871,0.012867903,24.8248973,-46.06056558
1,2334.959961,0.018057343,0.012716745,34.80497248,-47.10305262
1,2365.590088,0.010763414,0.012998507,41.00044267,-46.83257311
1,2399.800049,0.056592391,0.018026737,54.32964322,-43.50821884
0,2476.350098,-0.023341933,0.018895496,48.28460889,-39.27675909
0,2460.219971,-0.009140839,0.018485494,50.5608514,-34.96546278
1,2425.929932,0.002254673,0.01826094,55.38551415,-30.66332788
0,2406.399902,-0.007177417,0.018210069,55.44971325,-26.80050086
0,2431.23999,-0.002448438,0.018136239,52.18980415,-23.44856501
1,2424.929932,0.012268276,0.018217454,57.43129403,-20.06862026
1,2482.209961,0.021954144,0.018886916,70.35258804,-15.95027828
1,2483.47998,0.000607242,0.018311588,70.20908158,-11.52456827
0,2477.429932,-0.007366764,0.01792149,66.97498602,-7.404383939
1,2464.719971,0.00864419,0.017832778,73.27570032,-3.334183526
1,2504.699951,0.007715146,0.017763106,73.01944365,0.805563991
1,2493.169922,0.000509887,0.017577819,70.39043753,4.790475958
1,2515.830078,0.00129793,0.016058084,68.72924145,8.510537418
0,2517.879883,-0.007288417,0.016265025,48.9590454,11.55774102
0,2501.830078,-0.000388512,0.016294844,61.84260122,13.98165315
1,2506.139893,0.010458195,0.015781296,72.54998763,16.27237758
0,2518.800049,-0.00077325,0.015783009,71.21678297,18.29134062
1,2512.110107,0.006143312,0.015474797,79.00188356,20.23941588
0,2520.48999,-0.011943418,0.015782994,71.00886311,21.51170882
1,2522.219971,0.003968025,0.009932317,68.44911708,22.40329523
0,2507.449951,-0.00821882,0.008476356,52.01678073,22.62868555
1,2503.570068,0.00044095,0.008132936,51.91224091,22.3906739
0,2493.139893,-0.001326377,0.008154872,56.41307856,21.77084881
1,2510.23999,0.010344825,0.008130625,57.49991412,21.30588785
1,2524.790039,0.002982707,0.0080576,54.50114818,21.03362414
1,2535.110107,0.003924158,0.007737977,56.75013529,21.00657882
0,2531.22998,-0.009707095,0.006652764,48.90271117,20.69413127
1,2547.73999,0.013351079,0.007241324,61.26086539,20.70680437
1,2558.439941,0.007617436,0.007088325,64.79049559,21.18459605
1,2568.77002,0.001287291,0.006908418,60.90745696,21.9332348
1,2564.810059,0.000658369,0.006754024,61.8026086,22.78936211
1,2586.98999,0.017811605,0.007692129,66.68639731,24.34595453
0,2598.370117,-0.005462276,0.007871847,71.51984481,25.97666687
0,2617.719971,-0.000196156,0.00760079,70.00760196,27.50100852
1,2609.439941,0.001184869,0.007582683,77.95387124,28.86523107
1,2599.350098,0.004191944,0.00734799,79.01643277,30.16585084
1,2616.27002,0.015986237,0.007958879,83.71963756,31.95624687
1,2645.469971,0.005472127,0.007944793,82.92593901,34.11875303
0,2643.540039,-0.023409905,0.009374032,64.33943677,35.32621394
0,2592.439941,-0.007781982,0.009611176,58.73770559,35.46754257
0,2586.889893,-0.003455691,0.009415301,62.01956014,34.70976222
0,2584.22998,-0.003979709,0.009497008,54.5956685,33.18535884
0,2598.310059,-0.002562515,0.00951995,49.52535455,31.0797453
0,2563.969971,-0.007519799,0.009475578,45.2219779,28.342101
0,2543.030029,-0.000672689,0.009460009,44.5694724,25.25994508
0,2536.550049,-0.005991478,0.009520161,30.58517249,21.8230294
1,2525.689941,0.000372247,0.009250851,32.90378598,18.30918309
0,2516.27002,-0.011243078,0.009069041,29.14894382,14.4364856
0,2501.22998,-0.024699884,0.010303898,22.49427739,9.524745781
1,2439.959961,0.001699633,0.010312383,20.72309214,4.263580527
1,2468.429932,0.013401399,0.010890502,18.21633589,-0.428807786
0,2489.570068,-0.003392954,0.009870526,13.44389249,-4.651593479
1,2478.320068,0.005786519,0.010038135,22.35588646,-8.120563893
0,2476.219971,-0.003598858,0.010027843,23.50390784,-11.05901596
1,2467.72998,0.00026325,0.010011839,24.72320581,-13.47533246
1,2458.050049,0.003327465,0.009982904,28.85638775,-15.27585935
1,2490.929932,0.00891237,0.009406671,36.63002242,-16.20878732
0,2523.679932,-0.000735746,0.00921357,39.68065736,-16.541426
0,2487.899902,-0.000688316,0.00787414,39.67875854,-16.47011739
1,2491.929932,0.018169097,0.008942536,53.63722145,-15.38797199
1,2559.399902,0.02865339,0.011027086,64.34906682,-12.53162847
0,2612.77002,-0.009176732,0.011205165,65.27179375,-9.067330055
0,2584.199951,-0.005831069,0.011275559,76.95382378,-5.623988195
1,2592.590088,0.012957118,0.011451594,79.28152661,-1.828908533
1,2620.26001,0.004115601,0.011457861,77.58093305,2.163207948
1,2644.169922,0.011189406,0.01150336,82.11595898,6.53240023
0,2609.600098,-0.011027903,0.011889143,73.36780252,10.42781981
0,2643.810059,-0.002526264,0.011535237,73.92825031,13.69270019
1,2635.629883,0.013375147,0.009818621,76.59495182,16.91777772
1,2653.120117,0.011892357,0.009943638,78.113883,20.41284875
0,2671.550049,-0.008383504,0.010137845,71.87974208,23.48890883
0,2656.919922,-0.001685604,0.010082652,71.35513192,26.01607735
1,2671.689941,0.004130675,0.010071523,72.53221878,28.1822968
1,2681.030029,0.001287381,0.009945644,69.03113121,29.99921296
0,2657.350098,-0.007729457,0.010255159,55.73860569,31.10459454
0,2654.76001,-0.008322389,0.010590188,56.13812389,31.28368418
1,2629.110107,0.010376941,0.010638313,63.25752259,31.23610009
0,2643.47998,-0.003743909,0.010714288,56.21966416,30.8193161
1,2664.52002,0.012076292,0.010871962,59.47523641,30.63183381
0,2660.800049,-0.009299778,0.010659697,49.95718123,30.13129718
0,2638.840088,-0.002985549,0.008735034,54.06868915,29.26590976
1,2653.97998,0.002320708,0.008435358,56.54312567,28.24830565
1,2676.790039,0.012362038,0.008624549,56.16488873,27.64644366
0,2665.580078,-0.007651989,0.008481807,45.8364031,26.94647432
1,2673.469971,0.008259884,0.008611412,54.90765903,26.51080833
1,2694.709961,0.004385102,0.008327768,57.98810491,26.39084149
1,2698.370117,0.009351879,0.008036154,60.23364087,26.81677834
0,2701.909912,-0.019096912,0.009290866,49.86339222,26.67307585
1,2678.52002,0.007124537,0.008957408,56.1897202,26.42220816
0,2673.570068,-0.011046885,0.008925677,54.85126177,25.58373055
1,2680.699951,0.01278908,0.009179669,55.77913349,24.90456536
1,2731.179932,0.024058308,0.010513593,64.71510559,25.33666777
0,2751.149902,-0.002286885,0.010539282,60.41496673,26.28437865
0,2756.590088,-0.003998454,0.010612641,62.86140826,27.27033608
1,2756.419922,0.007130418,0.010464801,66.31017222,28.47785608
0,2745.0,-0.000718141,0.0102016,65.34561878,29.6644508
0,2753.219971,-0.00337193,0.010102328,60.01712322,30.55989826
1,2757.27002,0.000294926,0.010026967,64.13099907,31.16918735
1,2766.23999,0.000447903,0.009745213,61.53308364,31.51576461
1,2744.149902,0.001928703,0.009414114,60.64522038,31.69223553
0,2730.679932,-0.016777064,0.010272654,48.04080666,30.94366962
1,2738.23999,0.012940679,0.010596933,63.23236752,30.1429064
0,2713.959961,-0.010134952,0.010612515,54.84474292,28.83932862
1,2718.76001,0.001267382,0.010430844,61.53210665,27.2780837
0,2733.22998,-0.004595879,0.010362278,53.06430854,25.37573829
1,2665.399902,0.000665413,0.010321119,36.85217128,23.33020407
0,2710.889893,-0.009287131,0.010301427,33.39799221,20.84788561
0,2661.360107,-0.004247167,0.009380468,33.33163623,17.99268696
0,2644.169922,-0.022767888,0.010539556,19.61837675,14.04241021
0,2619.149902,-0.009752322,0.010480284,17.88836399,9.174795165
1,2595.459961,0.01954973,0.01104135,31.92462757,4.77248486
0,2600.689941,-0.016259857,0.009882396,27.85269249,0.198232789
1,2615.719971,0.014499175,0.010626163,34.65103783,-3.644886708
0,2632.149902,-0.002441555,0.010618043,33.18082944,-6.922402468
1,2662.840088,0.020102775,0.011549188,46.03223066,-8.816542373
0,2646.800049,-0.017613709,0.012104736,36.02041652,-10.47615022
1,2650.939941,0.010541638,0.012435251,42.86208059,-11.43578502
1,2675.459961,0.011711595,0.012783053,46.51243281,-11.38398047
1,2693.219971,0.001719152,0.012794239,48.45970877,-10.60128335
0,2679.040039,-0.00312406,0.012782771,47.30113701,-9.511523854
0,2704.310059,-0.002615848,0.012250721,49.37275653,-8.376752234
1,2718.169922,0.021568251,0.012870851,56.94787752,-6.33311016
1,2732.110107,0.003909486,0.012676087,66.51627714,-3.641950576
0,2743.290039,-0.011988909,0.012983855,65.32748609,-1.202776174
1,2737.949951,0.005711354,0.013000058,62.15120136,1.200468362
0,2735.199951,-0.000153951,0.013000514,69.90614836,3.445774987
1,2732.97998,0.00114774,0.012798464,66.51284031,5.516472233
1,2770.27002,0.0082993,0.012839328,70.19826546,7.718130841
0,2751.469971,-0.010308712,0.011837628,58.21594625,9.416083274
1,2741.23999,0.006430172,0.011526772,71.19487578,10.96736959
0,2733.030029,-0.006549615,0.0110335,63.14664613,12.03386989
0,2723.459961,-0.000264289,0.010201836,57.91091865,12.70169366
0,2719.030029,-0.000605811,0.009823884,56.62023405,13.02935333
0,2693.649902,-0.012568827,0.010305078,50.78849441,12.55113178
1,2697.159912,0.013167842,0.00975207,58.31244545,12.12888717
0,2715.52002,-5.14e-05,0.00871916,47.39909458,11.73398648
0,2719.560059,-0.016728813,0.009397716,36.77426304,10.62345723
0,2666.629883,-0.015635195,0.009664891,35.53264288,8.430535059
1,2657.870117,0.000409828,0.009650112,31.82669064,5.672163705
1,2657.810059,0.017447241,0.010464169,42.45738142,3.424953265
0,2668.72998,-0.007612216,0.010589306,39.1177934,1.28233698
1,2681.110107,0.010292589,0.009645944,40.02448469,-0.248175496
1,2718.25,0.012333118,0.010034672,49.69817697,-0.785028796
0,2698.709961,-0.00789666,0.009822382,43.7364278,-1.012163742
1,2716.719971,0.001536426,0.009734572,46.98954818,-0.964746345
1,2709.649902,0.008446266,0.009932828,50.70220445,-0.380975638
1,2764.179932,0.009794101,0.010167641,54.58881669,0.935538556
1,2759.219971,0.001281369,0.010003629,60.73809355,2.696495597
0,2754.830078,-0.005191314,0.009783848,53.41930871,4.409098234
1,2765.699951,0.007222705,0.009811026,56.25359665,6.307780301
1,2786.159912,0.012087961,0.009994953,68.97829576,8.742224121
1,2802.100098,0.003682013,0.010000802,80.24384094,11.52925753
0,2794.870117,-0.008323701,0.010235117,74.06508365,13.99205619
0,2772.850098,-0.007014442,0.009909226,64.65474321,15.77904586
1,2765.76001,0.00349398,0.00954004,70.81527972,17.16692923
1,2767.429932,0.00636542,0.009612182,69.72195955,18.47453593
0,2767.620117,-0.002861693,0.008687978,63.07232423,19.49369704
1,2792.790039,0.004942426,0.007635823,71.28205514,20.45374277
1,2792.959961,0.00231966,0.007613787,71.57496161,21.38333472
0,2798.649902,-0.008362111,0.007248513,61.453914,21.82224088
1,2797.139893,0.004728718,0.006920639,59.03719646,22.0906482
1,2817.060059,0.011070086,0.006968373,63.64013192,22.68123975
1,2836.209961,0.013200294,0.007034078,72.1374898,23.986056
0,2862.580078,-0.001561709,0.006672145,68.65906975,25.54414899
1,2872.629883,0.003366228,0.006666162,65.38410396,27.27457229
1,2863.050049,0.000212775,0.006561269,63.8453483,28.96986689
1,2888.76001,0.008145115,0.006475878,74.56533062,30.86094204
0,2867.75,-0.011880297,0.007230116,69.81829203,32.15722129
1,2869.149902,0.001372041,0.007044048,69.05527652,33.00198813
1,2861.709961,0.001807169,0.006940511,67.25391938,33.52674045
0,2865.899902,-0.007955105,0.0068336,62.91144226,33.3832298
0,2805.639893,-0.006661277,0.006996022,55.65551562,32.45012509
0,2800.209961,-0.01022895,0.007133117,48.27785738,30.53614735
0,2790.98999,-0.011429229,0.007434373,46.7319486,27.52837041
1,2788.830078,0.003900847,0.007444991,46.25210078,24.10194031
0,2755.5,-0.005615879,0.007389069,36.63265346,20.2892214
0,2721.290039,-0.017421207,0.008301997,20.68089133,15.62123977
1,2724.98999,0.007839448,0.008440158,27.13966311,10.96532672
1,2748.320068,0.012310161,0.008934102,32.98479886,7.072605507
0,2744.399902,-0.009886021,0.009010169,30.09328424,3.409986006
1,2745.580078,0.011869155,0.009369295,31.99965327,0.594336834
1,2787.27002,0.002522834,0.00900969,37.11502113,-1.432680164
0,2719.389893,-0.036537684,0.011571753,27.21467985,-4.475086365
0,2611.300049,-0.087676846,0.022882845,16.56324294,-11.7277737
1,2533.340088,0.033011756,0.024503888,26.81767777,-19.92653228
1,2515.27002,0.018341499,0.02508194,32.22539359,-27.50500948
0,2530.209961,-0.004547534,0.024878791,33.01458695,-34.42108703
1,2603.080078,0.012398631,0.025171234,37.53878448,-39.97522627
1,2602.159912,0.011539859,0.025404753,39.19123247,-43.81689992
1,2624.5,0.001222148,0.025397541,40.32656276,-46.23292549
1,2649.110107,0.008773603,0.025550122,45.16554032,-47.15640465
1,2695.48999,0.01993949,0.026061786,47.57766391,-46.14721932
0,2697.969971,-0.008479022,0.026036303,43.53285217,-44.2392771
1,2699.73999,0.008327142,0.02604104,47.03057308,-41.41189745
1,2687.199951,0.00166875,0.026022764,44.82285432,-37.99026716
1,2710.949951,0.002421223,0.026015083,44.78587354,-34.18460961
0,2690.800049,-0.002208534,0.025723031,52.21415919,-30.35524351
0,2716.879883,-0.001362085,0.025655048,87.18110809,-26.70128448
0,2696.23999,-0.003246841,0.025479615,80.59998033,-23.42771698
1,2690.590088,0.000215703,0.025401598,76.70222762,-20.50152603
0,2657.179932,-0.010242301,0.025300896,71.69760376,-18.33927754
1,2676.719971,0.004518694,0.025323475,69.20741596,-16.53547102
1,2683.800049,0.002501558,0.023926218,65.64529001,-14.9064657
0,2683.120117,-0.006105974,0.010543606,60.09831942,-13.69961835
0,2589.939941,-0.031460217,0.011320524,38.39200469,-14.12686821
0,2598.360107,-0.002053646,0.010600042,23.18128715,-15.60830259
0,2576.659912,-0.012121907,0.010911155,22.35865149,-18.13534209
0,2498.669922,-0.00328191,0.01051609,13.70497357,-21.27716185
0,2542.689941,-0.004929158,0.010122499,11.26518162,-24.79054982
0,2524.860107,-0.003986564,0.010106509,8.286842817,-28.45664775
1,2572.090088,0.023363042,0.01135064,27.31411878,-31.0245771
1,2571.810059,0.001290711,0.010237985,28.51230546,-32.64590342
1,2594.669922,0.002092924,0.010174184,30.76514047,-33.4285216
1,2603.830078,0.004870609,0.010023099,33.58965754,-33.36768916
1,2596.469971,0.003331531,0.010061413,39.04140602,-32.567491
1,2612.449951,0.011402693,0.010451603,42.71602713,-30.79822627
0,2652.709961,-0.013436232,0.010797095,36.82227708,-29.00826773
1,2630.909912,0.028983329,0.012780967,50.91275129,-26.03248581
0,2674.580078,-0.008156267,0.01288435,60.84114803,-22.7577622
0,2665.23999,-0.021326302,0.013693805,52.40558255,-20.31704882
0,2566.550049,-0.012177705,0.013764316,52.35453808,-18.98455816
1,2563.699951,0.003130753,0.013733737,54.57253538,-18.24530701
1,2579.199951,0.015826658,0.014268097,60.9357373,-17.22619008
0,2592.649902,-0.006136952,0.01426865,60.03569754,-16.30140667
1,2611.649902,0.001850092,0.012318368,53.87166025,-15.37049607
0,2612.02002,-0.000865664,0.012308986,53.08447563,-14.48540991
1,2602.629883,0.010158276,0.012115207,55.74951223,-13.22154861
1,2632.370117,0.003872966,0.012071039,55.45898982,-11.59430203
0,2606.699951,-0.008767907,0.012216182,51.0942357,-10.16655477
0,2620.73999,-0.000406097,0.012154441,46.82950112,-8.932435662
0,2616.040039,-0.005932618,0.011181638,49.62469176,-8.110988718
1,2600.77002,0.004279346,0.011213646,37.60732414,-7.395680032
0,2600.870117,-0.013136669,0.011619829,35.94578459,-7.313497808
1,2575.25,0.011249919,0.011848631,51.25125318,-7.154381815
0,2591.689941,-0.007151079,0.011931531,54.01647415,-7.23567406
1,2597.439941,0.000867867,0.011614662,52.88537065,-7.411158756
